Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-8136.672	-8395.399	258.727	0.15428	0.0109946	0.219564	0.0311083	0.00742972	0.0130436	0.0505962	0.0262036	0.013116	0.0956116	0.0791294	0.0420386	0.0524997	0.0863235	0.0303629	0.0508709	0.0785536	0.00860633	0.0110587	0.0464677	0.0106505	0.00294506	0.0262214	0.001698	0.0262585	0.144597	0.00108271	0.0389409	0.0143124	0.0105901	0.0161842	0.0208639	0.0089702	0.0455061	0.0433984	0.0350537	0.0316805	0.00707083	0.0258207	0.0186332	0.0775645	0.087958	0.0121659	0.00096048	0.0384437	0.0328878	0.0670477	0.066049	0.0662134	0.0320105	0.136194	0.0435402	0.0226155	0.0300314	0.0167535	0.0775288	0.073922	0.00786663	0.0360307	0.174374	0.0851395	0.0754387	0.0498375	0.18426	0.0599521	0.159844	0.0929864	0.416017	0.136627	0.0997223	0.06897	0.0415982	0.0489005	0.0724306	0.00247529	0.019465	0.0212657	0.0381057	0.0203454	0.0562362	0.0436921	0.0275955	0.00549026	0.032698	0.0561903	0.123604	0.00912178	0.0388664	0.0827936	0.00439508	0.0698807	0.035452	0.0467481	0.0708517	0.0266178	0.0422048	0.0410959	0.0922323	0.0651705	0.0481322	0.0932718	0.0228904	0.031828	0.0902603	0.0313923	0.0597288	0.0743898	0.249666	0.0515004	0.110329	0.018951	0.00686307	0.0324714	0.137626	0.00916452	0.0236474	0.00396833	0.117075	0.0371742	0.0135863	0.0576786	0.0616656	0.0307736	0.0531921	0.00250496	0.0430052	0.0105926	0.0385535	0.031808	0.0232454	0.0206122	0.0355722	0.11815	0.0487954	0.000461435	0.0513409	0.0591619	0.0187002	0.0231603	0.855283	1.12663	0.8780103	1.12199	0.331795	0.583885	0.84547	1.18277	1.71267	3.01391	0.797717	1.277878	0.6642586	0.0208608	0.00148663	0.0296881	0.00420626	0.0010046	0.00176368	0.0068413	0.00354309	0.00177346	0.012928	0.0106994	0.00568419	0.00709868	0.0116721	0.00410547	0.00687843	0.0106215	0.00116369	0.00149529	0.00628306	0.0014401	0.000398213	0.00354549	0.000229593	0.00355051	0.0195515	0.000146398	0.00526534	0.00193523	0.00143192	0.00218833	0.00282108	0.00121289	0.00615304	0.00586806	0.00473973	0.00428364	0.000956073	0.00349131	0.00251946	0.0104878	0.0118931	0.001645	0.00012987	0.00519812	0.00444688	0.00906577	0.00893072	0.00895295	0.00432826	0.0184153	0.00588723	0.00305792	0.00406065	0.00226531	0.010483	0.00999527	0.00106368	0.00487184	0.0235777	0.011512	0.0102003	0.00673871	0.0249145	0.00810634	0.0216131	0.012573	0.0562511	0.0184739	0.0134838	0.00932569	0.00562464	0.00661201	0.0097936	0.000334693	0.00263194	0.00287541	0.00515241	0.00275098	0.0076039	0.00590776	0.00373129	0.000742358	0.00442121	0.0075977	0.0167129	0.00123339	0.00525527	0.0111948	0.000594275	0.00944883	0.0047936	0.00632098	0.00958012	0.00359908	0.00570667	0.00555672	0.0124711	0.00881194	0.00650813	0.0126116	0.00309509	0.00430358	0.0122044	0.00424467	0.00807615	0.0100585	0.0337582	0.00696356	0.0149179	0.00256243	0.00092798	0.00439058	0.0186089	0.00123917	0.00319745	0.000536572	0.0158302	0.00502646	0.00183706	0.00779893	0.00833803	0.00416101	0.0071923	0.000338705	0.0058149	0.00143227	0.00521296	0.00430088	0.0031431	0.00278705	0.00480985	0.0159755	0.00659781	6.23923e-05	0.00694199	0.00799949	0.00252852	0.00313159	0.560995	0.439005	7.395704
36	-8126.689	-8384.412	257.7226	0.174074	0.00224214	0.162664	0.0734177	0.0272014	0.0208593	0.0459474	0.038994	0.00979611	0.0387467	0.0904754	0.0666639	0.0944357	0.0600305	0.0107625	0.0227655	0.0408133	0.00265701	0.051571	0.0229712	0.0254607	0.01819	0.027031	0.00881061	0.0748901	0.134999	0.0346398	0.00564732	0.0230135	0.0186147	0.0465896	0.0184364	0.00965976	0.0211031	0.0484175	0.0330211	0.0109895	0.0269434	0.0223547	0.0629614	0.0559499	0.10716	0.0183869	0.0060779	0.0177576	0.072609	0.0723236	0.0530019	0.050041	0.0384629	0.158759	0.0719972	0.0269169	0.0250117	0.0298889	0.0529373	0.063157	0.0026873	0.0330981	0.0715859	0.129555	0.15914	0.108347	0.158127	0.201442	0.146946	0.0708196	0.227636	0.135758	0.123782	0.0310143	0.0914197	0.0240648	0.0237424	0.00217616	0.047456	0.0305362	0.035698	0.0498097	0.0366645	0.04395	0.0398657	0.0192619	0.00890939	0.0369455	0.0874488	0.0327125	0.111032	0.08392	0.0342985	0.026402	0.0566931	0.0169584	0.0982182	0.0144637	0.00287721	0.0213263	0.0523943	0.0930703	0.0409637	0.248228	0.043206	0.0527065	0.074438	0.0188617	0.0616475	0.12135	0.21349	0.0635708	0.0700935	0.0345607	0.00309721	0.065914	0.2075	0.0566469	0.026059	0.0190358	0.0871022	0.0281147	0.0442715	0.037864	0.0721086	0.0602891	0.072361	0.0492215	0.0497737	0.0341493	0.0203283	0.0490337	0.0200724	0.0231148	0.0132818	0.121798	0.0344916	0.0171549	0.0379355	0.073477	0.0166047	0.0387016	0.790587	1.18324	0.7968554	1.203145	0.329612	0.582007	0.844621	1.18396	1.71819	3.03387	0.8024912	1.509866	0.5846374	0.0220509	0.000284025	0.0206056	0.00930024	0.00344575	0.00264236	0.00582042	0.0049396	0.00124093	0.00490827	0.011461	0.0084447	0.0119627	0.00760441	0.00136335	0.00288384	0.00517005	0.000336579	0.0065328	0.0029099	0.00322526	0.00230423	0.00342417	0.00111609	0.00948675	0.0171012	0.00438802	0.000715378	0.00291525	0.00235803	0.00590177	0.00233544	0.00122366	0.00267326	0.00613333	0.00418297	0.00139211	0.00341307	0.00283179	0.00797568	0.0070875	0.0135745	0.00232917	0.000769923	0.00224946	0.0091978	0.00916165	0.00671406	0.00633898	0.00487232	0.0201109	0.0091203	0.00340972	0.00316838	0.0037862	0.00670587	0.00800045	0.000340416	0.00419272	0.00906819	0.0164115	0.0201591	0.0137249	0.0200308	0.0255179	0.0186145	0.00897112	0.028836	0.0171972	0.0156801	0.00392875	0.0115807	0.00304843	0.00300758	0.000275666	0.00601153	0.0038682	0.00452207	0.00630969	0.0046445	0.0055674	0.00505002	0.00244001	0.0011286	0.0046801	0.0110776	0.00414389	0.014065	0.0106306	0.00434478	0.00334449	0.00718165	0.00214822	0.0124419	0.0018322	0.000364472	0.00270153	0.00663708	0.0117897	0.00518911	0.0314444	0.00547315	0.00667663	0.00942949	0.00238932	0.00780924	0.0153721	0.027044	0.00805288	0.00887914	0.004378	0.000392341	0.0083497	0.0262852	0.00717579	0.00330105	0.00241138	0.0110337	0.00356146	0.00560813	0.00479646	0.00913441	0.00763716	0.00916638	0.00623517	0.00630512	0.00432589	0.0025751	0.00621138	0.00254269	0.00292808	0.00168248	0.0154289	0.00436926	0.00217311	0.00480551	0.00930775	0.00210341	0.00490255	0.601572	0.398428	7.894171
72	-8135.059	-8394.919	259.8603	0.0941308	0.000493575	0.142366	0.0102192	0.0202989	0.0234354	0.0318248	0.0250656	0.00916943	0.0134648	0.0866389	0.0841933	0.0343762	0.045524	0.054675	0.0564122	0.0393799	0.0072526	0.0189421	0.0406331	0.0268111	0.0215738	0.0123634	0.0153365	0.0610082	0.148586	0.0249991	0.0327146	0.0168013	0.00886079	0.021295	0.00743925	0.0232843	0.0276337	0.0141865	0.109987	0.0455085	0.0239172	0.00802222	0.0395702	0.0380635	0.0864317	0.0136119	0.00363356	0.0286823	0.0494979	0.0599936	0.0586481	0.0243646	0.0382844	0.162915	0.013872	0.00928726	0.0158922	0.0235303	0.0519395	0.0839113	0.00100475	0.0346837	0.0883943	0.111142	0.0933946	0.109537	0.162381	0.134619	0.0833368	0.134461	0.23332	0.166286	0.133624	0.0150407	0.101489	0.0349656	0.0266201	0.00549272	0.0913511	0.0451118	0.0200617	0.0514163	0.0213678	0.00490216	0.0452828	0.0303537	0.0125871	0.0430085	0.0940855	0.0265197	0.0477551	0.117923	0.0176837	0.0271721	0.0408474	0.0210651	0.102367	0.0395966	0.0522834	0.0544676	0.0507514	0.0311539	0.0330517	0.141684	0.0178365	0.031146	0.0327593	0.0147247	0.0320283	0.0984832	0.075337	0.0570753	0.057823	0.0121201	0.0104037	0.0279584	0.118776	0.0294168	0.0372971	0.0120353	0.0771006	0.014811	0.000974893	0.046084	0.02841	0.0691098	0.0426164	0.0355135	0.0364649	0.0144072	0.0358613	0.0479492	0.0163653	0.0195239	0.0377774	0.118221	0.0145118	0.0108586	0.0474592	0.0132724	0.0368078	0.0239908	0.822351	1.15544	0.7951137	1.204886	0.299886	0.555789	0.832562	1.20111	1.79924	3.3346	0.8708302	1.515364	0.6227547	0.0140959	7.39115e-05	0.021319	0.0015303	0.0030397	0.00350939	0.00476569	0.00375351	0.0013731	0.00201632	0.012974	0.0126077	0.00514775	0.0068171	0.00818745	0.00844758	0.00589704	0.00108606	0.00283654	0.0060847	0.0040149	0.00323062	0.00185138	0.00229661	0.00913583	0.0222504	0.00374355	0.00489893	0.00251596	0.00132688	0.00318888	0.00111401	0.00348677	0.00413808	0.00212439	0.0164703	0.00681478	0.00358154	0.00120131	0.00592554	0.00569991	0.0129429	0.00203834	0.000544117	0.0042951	0.00741219	0.00898389	0.0087824	0.00364854	0.005733	0.0243961	0.0020773	0.00139074	0.00237982	0.00352361	0.00777781	0.0125655	0.000150459	0.00519379	0.0132368	0.0166432	0.0139856	0.0164028	0.0243162	0.0201589	0.0124795	0.0201351	0.0349391	0.024901	0.0200099	0.00225231	0.0151978	0.00523601	0.00398629	0.000822521	0.0136796	0.00675538	0.00300419	0.00769946	0.00319978	0.000734086	0.00678098	0.00454539	0.00188489	0.00644042	0.0140891	0.00397126	0.0071512	0.0176587	0.0026481	0.00406896	0.0061168	0.00315445	0.0153293	0.00592949	0.0078293	0.00815639	0.0075999	0.00466522	0.00494941	0.0212168	0.00267098	0.00466403	0.00490562	0.00220499	0.00479616	0.0147476	0.0112815	0.00854688	0.00865885	0.00181496	0.00155792	0.0041867	0.0177864	0.00440509	0.00558514	0.00180226	0.0115456	0.00221791	0.000145988	0.00690096	0.00425432	0.010349	0.00638169	0.00531806	0.00546052	0.00215744	0.00537013	0.00718027	0.00245066	0.00292366	0.00565708	0.0177033	0.00217311	0.00162604	0.00710689	0.00198751	0.00551187	0.00359255	0.602443	0.397557	6.677909
108	-8128.269	-8386.756	258.4862	0.0756441	0.00542322	0.152767	0.0138358	0.0528438	0.024233	0.0277497	0.0321856	0.00391344	0.0752237	0.10404	0.0451564	0.101272	0.0411783	0.0666092	0.019564	0.0118038	0.00242285	0.0205724	0.00843583	0.0233191	0.0390942	0.0233522	0.00513184	0.0691539	0.120923	0.0389147	0.0359042	0.0113356	0.0243529	0.0140963	0.0151431	0.0103426	0.00105945	0.0177789	0.122284	0.0249027	0.00515774	0.0141663	0.0428141	0.0130824	0.0896424	0.0118464	0.0209112	0.00469569	0.057394	0.0311026	0.0436762	0.0522533	0.0344783	0.118992	0.0411292	0.0270986	0.0125685	0.0277894	0.0621333	0.0754796	0.0485234	0.0318635	0.13053	0.161448	0.096704	0.120216	0.127747	0.140614	0.128987	0.0883224	0.258223	0.119427	0.146652	0.0313164	0.0644261	0.0165664	0.0690581	0.0324089	0.0817425	0.0585357	0.0070414	0.0673303	0.017153	0.00995458	0.0365896	0.019522	0.000880404	0.0122376	0.185486	0.024641	0.0443323	0.0795617	0.0166502	0.0285453	0.0316378	0.0901719	0.0780861	0.0362223	0.0473155	0.0358757	0.121141	0.0382955	0.0232229	0.13022	0.0214355	0.0244268	0.0846085	0.0194151	0.0320097	0.108085	0.227898	0.0332746	0.118626	0.0156039	0.0298976	0.045134	0.220768	0.0144651	0.0370941	0.00947398	0.0665137	0.0404331	0.0600025	0.0214182	0.0148782	0.0624592	0.0419407	0.0300214	0.0386342	0.0225725	0.0564982	0.0417236	0.0493802	0.0318129	0.0323807	0.175062	0.0294026	0.0207465	0.0564007	0.0399454	0.00887468	0.0131273	0.906746	1.0816	0.8413867	1.158613	0.304503	0.559946	0.8345	1.19832	1.78589	3.28404	0.8597831	1.377028	0.7335466	0.0102218	0.000732843	0.0206435	0.00186963	0.00714082	0.00327463	0.00374984	0.00434926	0.000528826	0.010165	0.014059	0.00610202	0.013685	0.00556445	0.00900094	0.00264369	0.00159505	0.000327401	0.00277996	0.00113994	0.00315113	0.00528283	0.00315559	0.000693469	0.00934482	0.0163404	0.00525857	0.00485176	0.00153178	0.00329083	0.00190484	0.0020463	0.00139761	0.000143164	0.00240247	0.0165243	0.00336512	0.000696969	0.0019143	0.0057855	0.00176784	0.0121134	0.00160081	0.00282574	0.000634532	0.00775568	0.00420292	0.00590199	0.00706103	0.00465908	0.0160795	0.00555782	0.00366185	0.00169839	0.0037552	0.00839611	0.0101996	0.006557	0.00430573	0.0176386	0.0218166	0.0130677	0.0162449	0.0172626	0.0190013	0.01743	0.0119351	0.0348939	0.0161382	0.0198172	0.0042318	0.00870594	0.00223862	0.00933187	0.00437944	0.0110459	0.00790996	0.000951509	0.00909838	0.0023179	0.00134517	0.00494438	0.00263802	0.00011897	0.00165368	0.0250649	0.00332976	0.00599066	0.0107512	0.00224995	0.00385735	0.00427523	0.012185	0.0105518	0.00489474	0.00639377	0.00484791	0.0163699	0.0051749	0.00313813	0.0175967	0.00289659	0.00330082	0.0114332	0.00262358	0.00432549	0.0146056	0.0307961	0.00449642	0.0160301	0.00210857	0.00404008	0.00609898	0.0298325	0.00195468	0.00501255	0.00128022	0.00898804	0.00546375	0.00810817	0.00289426	0.0020105	0.00844016	0.00566747	0.00405681	0.00522067	0.00305023	0.00763463	0.00563814	0.00667277	0.00429889	0.00437562	0.0236563	0.00397319	0.00280348	0.00762146	0.00539784	0.00119924	0.0017739	0.579307	0.420693	7.400245
144	-8145.709	-8405.148	259.4392	0.103124	0.049549	0.185318	0.0317136	0.0664012	0.00815233	0.0497544	0.0274578	0.0117204	0.0262829	0.0354246	0.0958295	0.0541595	0.0826049	0.0427796	0.0162794	0.0526264	0.00417799	0.0445353	0.0186275	0.0642756	0.00753524	0.00971097	0.00430554	0.0272895	0.102163	0.0302973	0.0682282	0.0127868	0.000823488	0.0358793	0.0052004	0.02481	0.0275228	0.042918	0.0900127	0.0525624	0.0137065	0.0191705	0.0335147	0.0543778	0.0437208	0.000699693	0.0191998	0.00477206	0.0623485	0.0462758	0.101473	0.028785	0.0325552	0.0962532	0.0300924	0.0140392	0.0193913	0.0191205	0.0345166	0.0995208	0.015112	0.0574304	0.206026	0.126669	0.0877585	0.0657802	0.129499	0.110219	0.153644	0.0713113	0.201049	0.0967747	0.110239	0.0175416	0.0852701	0.00913442	0.0210003	0.0430126	0.166827	0.0221303	0.0178271	0.0323465	0.0845604	0.0208707	0.0428563	0.0767209	0.0469359	0.00579884	0.0161371	0.0391811	0.0475318	0.0151115	0.0991004	0.0684854	0.0883282	0.0385911	0.120105	0.040321	0.0782028	0.0192506	0.156222	0.0325974	0.0619776	0.0801319	0.0803034	0.0189294	0.0221639	0.00329615	0.015559	0.028352	0.0357422	0.0382046	0.038583	0.020708	0.0251611	0.0546006	0.0827013	0.068577	0.0137718	0.0459582	0.0165769	0.0537016	0.184286	0.0123727	0.0043137	0.0226482	0.0323265	0.0183409	0.0311274	0.00180371	0.08462	0.0246577	0.0185631	0.0615899	0.0275609	0.00607868	0.0492334	0.0173767	0.000264421	0.0091675	0.00985698	0.101178	0.882293	1.10299	0.8160315	1.183969	0.313854	0.568267	0.838349	1.19282	1.75974	3.1862	0.8379129	1.450886	0.6999196	0.0149623	0.00718909	0.0268879	0.00460134	0.00963419	0.00118283	0.00721889	0.00398386	0.00170052	0.0038134	0.00513978	0.013904	0.00785803	0.0119852	0.00620692	0.00236199	0.00763559	0.000606186	0.00646165	0.00270268	0.00932578	0.00109329	0.00140897	0.000624693	0.00395944	0.0148229	0.00439585	0.00989926	0.00185524	0.00011948	0.00520575	0.000754529	0.0035997	0.0039933	0.00622699	0.01306	0.00762631	0.00198869	0.00278146	0.00486266	0.00788971	0.00634347	0.000101519	0.00278571	0.00069238	0.00904617	0.00671418	0.0147228	0.00417643	0.00472345	0.0139654	0.00436613	0.00203695	0.00281349	0.0027742	0.00500803	0.0144395	0.00219261	0.00833261	0.0298924	0.0183785	0.0127329	0.00954408	0.0187891	0.0159918	0.0222923	0.0103466	0.0291702	0.0140411	0.0159947	0.00254512	0.0123719	0.00132532	0.00304695	0.00624072	0.0242049	0.0032109	0.00258655	0.00469316	0.0122689	0.00302814	0.00621804	0.0111315	0.00680995	0.000841356	0.00234134	0.00568481	0.00689642	0.00219253	0.0143785	0.00993658	0.0128156	0.0055992	0.017426	0.00585019	0.0113465	0.00279308	0.0226664	0.00472957	0.00899236	0.0116264	0.0116513	0.00274648	0.00321577	0.00047824	0.00225746	0.00411361	0.00518585	0.00554312	0.00559803	0.00300453	0.00365064	0.00792203	0.0119992	0.00994986	0.00199816	0.0066681	0.00240515	0.00779159	0.0267382	0.00179516	0.000625876	0.00328604	0.00469026	0.00266108	0.00451629	0.000261701	0.0122776	0.0035776	0.00269333	0.00893611	0.00399882	0.000881959	0.00714331	0.00252119	3.8365e-05	0.00133012	0.00143015	0.0146799	0.591984	0.408016	6.89225
180	-8154.215	-8414.27	260.0545	0.111419	0.0607996	0.195152	0.0818498	0.016397	0.0073032	0.0456984	0.0234702	0.0145987	0.0359719	0.0461072	0.0305016	0.0836458	0.0872278	0.00929266	0.00856584	0.0190211	0.0100017	0.0299759	0.0411083	0.0275924	0.00641941	0.0110132	0.00763915	0.0447678	0.0433342	0.0417185	0.0329055	0.0258391	0.000150077	0.0146898	0.0091313	0.0205158	0.0236356	0.0333445	0.134778	0.0817518	0.00119628	0.0280183	0.0398345	0.00770297	0.0711657	0.00620363	0.0429979	0.00527856	0.0523186	0.0737321	0.0392282	0.0615021	0.0118985	0.104665	0.0577952	0.0142353	0.0167305	0.0129131	0.0595721	0.0481185	0.0253519	0.0451012	0.121076	0.118855	0.0906414	0.110368	0.163004	0.0884943	0.118545	0.113577	0.166576	0.0666954	0.0895417	0.0461447	0.0759773	0.00444666	0.0185131	0.0214759	0.113081	0.0341902	0.0478232	0.0244707	0.0219117	0.0448814	0.00700208	0.0462737	0.073745	0.00612643	0.0176076	0.0444254	0.0677382	0.0441154	0.0905913	0.056184	0.124533	0.0201802	0.0881073	0.0233754	0.0654834	0.00443818	0.121454	0.0349848	0.0269884	0.0324733	0.0673043	0.0324306	0.0396078	0.00753941	0.0447713	0.0107412	0.00728967	0.0277515	0.0252848	0.0193016	0.0254197	0.0851794	0.0474102	0.0914917	0.0417272	0.0262789	0.0447406	0.0480374	0.168385	0.0186125	0.0455848	0.0360196	0.0179219	0.033323	0.0633334	0.0547002	0.0739182	0.0181614	0.0160011	0.0544062	0.023802	0.0148941	0.0609867	0.103929	0.000175901	0.00852281	0.0274055	0.0434049	0.860777	1.12182	0.8749142	1.125086	0.286378	0.543436	0.826744	1.20956	1.84014	3.49189	0.9041564	1.285938	0.6713905	0.0168439	0.00919144	0.0295023	0.0123737	0.00247883	0.00110407	0.00690849	0.00354813	0.00220698	0.00543809	0.0069703	0.00461111	0.0126452	0.0131867	0.00140483	0.00129495	0.00287554	0.00151202	0.00453164	0.00621459	0.00417131	0.00097046	0.00166493	0.00115486	0.00676782	0.00655109	0.00630684	0.00497452	0.00390625	2.26881e-05	0.00222075	0.00138043	0.00310149	0.00357314	0.00504088	0.0203751	0.0123589	0.000180849	0.00423569	0.00602203	0.0011645	0.0107586	0.00093784	0.00650025	0.000797991	0.00790932	0.0111465	0.00593037	0.00929764	0.00179876	0.0158228	0.00873725	0.00215203	0.00252925	0.00195215	0.00900587	0.00727436	0.0038326	0.00681821	0.0183037	0.0179681	0.0137028	0.016685	0.0246422	0.0133782	0.0179211	0.0171702	0.0251823	0.0100827	0.0135366	0.00697597	0.0114859	0.000672228	0.00279874	0.00324664	0.0170952	0.00516874	0.00722971	0.00369938	0.00331252	0.00678499	0.00105855	0.00699548	0.0111485	0.000926169	0.00266184	0.00671606	0.0102404	0.0066692	0.0136952	0.00849367	0.0188264	0.00305076	0.0133197	0.0035338	0.00989952	0.000670947	0.018361	0.00528886	0.00408	0.00490919	0.0101748	0.00490272	0.00598775	0.00113978	0.00676835	0.00162382	0.00110202	0.00419535	0.00382245	0.00291794	0.00384285	0.0128771	0.00716728	0.0138313	0.00630815	0.00397274	0.00676371	0.0072621	0.0254557	0.00281377	0.00689133	0.0054453	0.00270936	0.00503763	0.00957449	0.00826936	0.0111747	0.00274557	0.00241899	0.00822491	0.0035983	0.00225163	0.00921973	0.0157115	2.65921e-05	0.00128844	0.00414306	0.00656177	0.562543	0.437457	6.614806
