Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-8131.771	-8388.904	257.1339	0.7547285	1.414246	0.6614669	8.21364
6	-8135.343	-8391.848	256.5053	0.7278496	1.65245	0.7867773	8.386053
12	-8136.976	-8395.683	258.7066	0.7823748	1.346173	0.5979666	7.434942
18	-8129.418	-8387.851	258.4332	0.8091341	1.587299	0.6446854	7.434942
24	-8128.006	-8388.089	260.0826	0.9123368	1.3414	0.6570731	6.581258
30	-8137.239	-8395.81	258.571	0.8464133	1.375443	0.7151932	7.375123
36	-8133.799	-8392.521	258.7217	0.7520007	1.388531	0.7348494	7.326031
42	-8125.423	-8383.248	257.8245	0.7073282	1.388531	0.6661409	7.877977
48	-8135.537	-8392.734	257.1962	0.7895254	1.583288	0.6661409	8.092373
54	-8121.221	-8379.417	258.1959	0.7652875	1.583288	0.5978631	7.622593
60	-8139.699	-8397.571	257.872	0.682604	1.489318	0.6499862	7.836738
66	-8136.491	-8395.748	259.2564	0.8042654	1.489318	0.5489982	7.108488
72	-8130.114	-8388.431	258.3177	0.7893408	1.528662	0.7390442	7.463411
78	-8141.771	-8399.17	257.399	0.69489	1.304813	0.6675328	8.146183
84	-8140.616	-8397.049	256.4327	0.7553007	1.42969	0.7404154	8.525372
90	-8132.634	-8389.9	257.2659	0.8001324	1.512583	0.6675328	8.075578
96	-8130.598	-8390.207	259.6084	0.8661163	1.512583	0.6485221	6.798176
102	-8129.312	-8388.247	258.9348	0.8756376	1.622304	0.582091	7.164996
108	-8124.107	-8383.568	259.4619	0.9619419	1.558639	0.7205356	6.756156
114	-8122.777	-8382.285	259.5079	0.9374656	1.703808	0.6296883	6.756156
120	-8126.555	-8386.936	260.3805	0.9684945	1.798934	0.6296883	6.233122
126	-8136.469	-8397.17	260.7017	0.9648691	1.29665	0.6296883	6.257291
132	-8138.685	-8397.025	258.3398	0.8428192	1.399052	0.6352592	7.548321
138	-8145.899	-8405.043	259.144	0.9204699	1.399052	0.7674489	6.982387
144	-8135.439	-8394.793	259.3545	0.8393633	1.399052	0.5970703	7.034711
150	-8128.286	-8387.023	258.7371	0.7334835	1.36204	0.6823706	7.37517
156	-8144.552	-8403.087	258.535	0.8963076	1.412469	0.6823706	7.37517
162	-8132.05	-8389.901	257.8505	0.7859815	1.41783	0.7280905	7.766768
168	-8134.522	-8392.571	258.0491	0.7754385	1.413218	0.5924354	7.766768
174	-8121.228	-8378.949	257.7203	0.7948217	1.662525	0.779879	7.703318
180	-8123.17	-8381.318	258.148	0.7988268	1.413218	0.6192217	7.680741
186	-8134.62	-8392.923	258.3026	0.7623026	1.413218	0.6271231	7.611599
192	-8152.563	-8409.496	256.9339	0.7692882	1.424198	0.6306206	8.33092
198	-8145.339	-8405.276	259.9362	0.8744996	1.33867	0.661735	6.678651
204	-8165.123	-8423.568	258.4452	0.8843946	1.412359	0.7631052	7.37469
210	-8147.262	-8406.024	258.7627	0.8689885	1.68552	0.5918451	7.230209
216	-8120.208	-8377.438	257.2301	0.7364289	1.551384	0.5918451	8.17034
222	-8113.833	-8371.853	258.0201	0.7821549	1.496906	0.6979775	7.667088
228	-8117.27	-8376.071	258.8016	0.7657279	1.46232	0.6866419	7.278835
234	-8109.828	-8369.432	259.6038	0.8460489	1.4082	0.624438	6.871814
240	-8126.272	-8383.483	257.2109	0.8281763	1.4082	0.5609376	8.212924
246	-8118.288	-8376.363	258.075	0.7364082	1.4834	0.7096364	7.659459
252	-8119.288	-8377.942	258.6544	0.8340619	1.365176	0.7096364	7.345133
258	-8122.931	-8379.445	256.5139	0.7173149	1.361201	0.7096364	8.551376
264	-8121.017	-8379.627	258.6104	0.7526512	1.500672	0.6562738	7.395057
270	-8137.209	-8397.066	259.8575	0.847196	1.658431	0.5818896	6.669846
276	-8125.215	-8384.199	258.9839	0.847196	1.658431	0.6751476	7.070163
282	-8119.911	-8378.996	259.085	0.8533989	1.511901	0.6348687	7.09747
288	-8132.586	-8391.081	258.4951	0.8983196	1.282851	0.6348687	7.485544
294	-8135.245	-8395.602	260.3578	0.8326175	1.378849	0.6297494	6.479835
300	-8127.143	-8385.229	258.0861	0.7915359	1.378921	0.6319819	7.722356
306	-8136.239	-8395.675	259.4356	0.9183831	1.347771	0.6319819	6.943326
312	-8133.895	-8392.929	259.0342	0.8249814	1.532683	0.6728359	7.104065
318	-8135.46	-8394.076	258.6165	0.8156262	1.532683	0.6728359	7.333463
324	-8131.05	-8389.077	258.0266	0.8307897	1.839421	0.6679022	7.534648
330	-8121.739	-8380.794	259.0546	0.8877988	1.723368	0.6679022	6.992062
336	-8125.587	-8384.149	258.5615	0.8737889	1.444268	0.6510204	7.382669
342	-8118.445	-8376.563	258.1178	0.8359705	1.612012	0.6510204	7.575607
348	-8118.204	-8376.357	258.1537	0.7911216	1.436564	0.6510204	7.648527
354	-8133.137	-8390.855	257.7184	0.7483686	1.638327	0.6527484	7.825039
360	-8137.007	-8395.613	258.6066	0.8393359	1.479853	0.6985582	7.328596
366	-8151.097	-8409.455	258.3576	0.8562634	1.479853	0.6936761	7.456465
372	-8141.446	-8399.627	258.1809	0.8657763	1.487024	0.7297666	7.51835
378	-8131.456	-8389.224	257.7673	0.7387112	1.487024	0.6724587	7.847306
384	-8123.957	-8381.965	258.0079	0.809662	1.431649	0.7225724	7.668069
390	-8127.426	-8388.229	260.8028	0.9262836	1.639423	0.7724275	5.982274
396	-8135.526	-8394.755	259.2297	0.864812	1.813353	0.5604739	6.961675
402	-8120.843	-8380.11	259.2666	0.8364834	1.338205	0.6340667	7.080953
408	-8120.61	-8378.605	257.9957	0.8582926	1.338205	0.75718	7.664473
414	-8123.728	-8382.397	258.6692	0.7724685	1.58439	0.6604618	7.317536
420	-8135.728	-8394.316	258.5878	0.8841261	1.591416	0.6711299	7.290937
426	-8137.177	-8394.095	256.9181	0.8018269	1.591416	0.7210687	8.19261
432	-8119.579	-8378.588	259.009	0.8316071	1.608357	0.6022307	7.138118
438	-8130.485	-8388.889	258.4045	0.7765628	1.608357	0.6081443	7.487515
444	-8113.566	-8372.815	259.2486	0.8930912	1.544537	0.7706524	6.880212
450	-8143.255	-8401.414	258.1588	0.7594117	1.390405	0.578235	7.737389
456	-8126.854	-8384.66	257.8062	0.9140764	1.487917	0.8512547	7.615208
462	-8126.133	-8383.829	257.6965	0.7547256	1.463487	0.7940345	7.804135
468	-8123.96	-8381.878	257.9185	0.8730345	1.463487	0.7940345	7.622208
474	-8133.451	-8394.685	261.2343	0.9458434	1.333522	0.7431312	5.879403
480	-8125.127	-8386.088	260.961	0.9361982	1.550798	0.8178751	5.894925
486	-8153.244	-8413.468	260.2234	0.9427198	1.550798	0.7090249	6.365402
492	-8146.886	-8406.206	259.3206	0.8629051	1.27012	0.6465732	7.05828
498	-8153.814	-8412.915	259.1017	0.8193691	1.315907	0.7278365	7.121491
504	-8142.972	-8400.951	257.9797	0.8177407	1.54664	0.6898212	7.65606
